      price  quantity  type               timestamp
2  91576000    0.0000     0 2024-04-28 18:46:12.181
3  91570000    0.0008     0 2024-04-28 18:46:12.181
4  91569000    0.0012     0 2024-04-28 18:46:12.181
      price  quantity  type               timestamp
0  91590000    0.3160     1 2024-04-28 18:46:12.181
1  91591000    0.2629     1 2024-04-28 18:46:12.181
2  91596000    0.7768     1 2024-04-28 18:46:12.181
3  91603000    0.0949     1 2024-04-28 18:46:12.181
4  91638000    0.0226     1 2024-04-28 18:46:12.181
      price  quantity  type               timestamp
0  91588000    0.0330     0 2024-04-28 18:46:17.138
1  91580000    0.0097     0 2024-04-28 18:46:17.138
2  91576000    0.0000     0 2024-04-28 18:46:17.138
3  91570000    0.0008     0 2024-04-28 18:46:17.138
4  91569000    0.0012     0 2024-04-28 18:46:17.138
      price  quantity  type               timestamp
0  91589000    0.4758     1 2024-04-28 18:46:17.138
1  91591000    0.0628     1 2024-04-28 18:46:17.138
2  91596000    0.7768     1 2024-04-28 18:46:17.138
3  91601000    0.1091     1 2024-04-28 18:46:17.138
4  91603000    0.0949     1 2024-04-28 18:46:17.138
      price  quantity  type               timestamp
0  91588000    0.0058     0 2024-04-28 18:46:22.093
1  91580000    0.0097     0 2024-04-28 18:46:22.093
2  91576000    0.0000     0 2024-04-28 18:46:22.093
3  91570000    0.0008     0 2024-04-28 18:46:22.093
4  91569000    0.0012     0 2024-04-28 18:46:22.093
      price  quantity  type               timestamp
0  91589000    0.4758     1 2024-04-28 18:46:22.093
1  91591000    0.0628     1 2024-04-28 18:46:22.093
2  91596000    0.7768     1 2024-04-28 18:46:22.093
3  91603000    0.0949     1 2024-04-28 18:46:22.093
4  91638000    1.8226     1 2024-04-28 18:46:22.093
      price  quantity  type               timestamp
0  91588000    0.0000     0 2024-04-28 18:46:27.083
1  91580000    0.0097     0 2024-04-28 18:46:27.083
2  91576000    0.0000     0 2024-04-28 18:46:27.083
3  91570000    0.0008     0 2024-04-28 18:46:27.083
4  91569000    0.0012     0 2024-04-28 18:46:27.083
      price  quantity  type               timestamp
0  91589000    0.4738     1 2024-04-28 18:46:27.083
1  91591000    0.0628     1 2024-04-28 18:46:27.083
2  91596000    0.7768     1 2024-04-28 18:46:27.083
3  91603000    0.0949     1 2024-04-28 18:46:27.083
4  91638000    1.8226     1 2024-04-28 18:46:27.083
      price  quantity  type               timestamp
0  91569000    0.0000     0 2024-04-28 18:46:32.064
1  91568000    0.0010     0 2024-04-28 18:46:32.064
2  91566000    0.0010     0 2024-04-28 18:46:32.064
3  91563000    0.0547     0 2024-04-28 18:46:32.064
4  91556000    0.0021     0 2024-04-28 18:46:32.064
      price  quantity  type               timestamp
0  91574000    0.1091     1 2024-04-28 18:46:32.064
1  91575000    0.4781     1 2024-04-28 18:46:32.064
2  91589000    0.3140     1 2024-04-28 18:46:32.064
3  91591000    0.0628     1 2024-04-28 18:46:32.064
4  91596000    0.7768     1 2024-04-28 18:46:32.064
      price  quantity  type               timestamp
0  91566000    0.0005     0 2024-04-28 18:46:37.062
1  91563000    0.0547     0 2024-04-28 18:46:37.062
2  91556000    0.0021     0 2024-04-28 18:46:37.062
3  91555000    0.0012     0 2024-04-28 18:46:37.062
4  91554000    0.0019     0 2024-04-28 18:46:37.062
      price  quantity  type               timestamp
0  91573000    0.0020     1 2024-04-28 18:46:37.062
1  91574000    0.4782     1 2024-04-28 18:46:37.062
2  91575000    0.3139     1 2024-04-28 18:46:37.062
3  91591000    0.0628     1 2024-04-28 18:46:37.062
4  91596000    0.7768     1 2024-04-28 18:46:37.062
      price  quantity  type               timestamp
0  91566000    0.0005     0 2024-04-28 18:46:42.037
1  91563000    0.0547     0 2024-04-28 18:46:42.037
2  91556000    0.0021     0 2024-04-28 18:46:42.037
3  91555000    0.0002     0 2024-04-28 18:46:42.037
4  91554000    0.0019     0 2024-04-28 18:46:42.037
      price  quantity  type               timestamp
0  91571000    0.0020     1 2024-04-28 18:46:42.037
1  91572000    0.5273     1 2024-04-28 18:46:42.037
2  91575000    0.3139     1 2024-04-28 18:46:42.037
3  91588000    0.1091     1 2024-04-28 18:46:42.037
4  91596000    0.7768     1 2024-04-28 18:46:42.037
      price  quantity  type               timestamp
0  91566000    0.0005     0 2024-04-28 18:46:47.085
1  91563000    0.0547     0 2024-04-28 18:46:47.085
2  91556000    0.0021     0 2024-04-28 18:46:47.085
3  91555000    0.0002     0 2024-04-28 18:46:47.085
4  91554000    0.0019     0 2024-04-28 18:46:47.085
      price  quantity  type               timestamp
0  91570000    0.0020     1 2024-04-28 18:46:47.085
1  91571000    0.4782     1 2024-04-28 18:46:47.085
2  91572000    0.0547     1 2024-04-28 18:46:47.085
3  91575000    0.3139     1 2024-04-28 18:46:47.085
4  91588000    0.1091     1 2024-04-28 18:46:47.085
      price  quantity  type               timestamp
0  91556000    0.0021     0 2024-04-28 18:46:52.057
1  91555000    0.0002     0 2024-04-28 18:46:52.057
2  91554000    0.0019     0 2024-04-28 18:46:52.057
3  91551000    0.0021     0 2024-04-28 18:46:52.057
4  91550000    0.0165     0 2024-04-28 18:46:52.057
      price  quantity  type               timestamp
0  91563000    0.0326     1 2024-04-28 18:46:52.057
1  91569000    0.0020     1 2024-04-28 18:46:52.057
2  91570000    0.1585     1 2024-04-28 18:46:52.057
3  91571000    0.3140     1 2024-04-28 18:46:52.057
4  91572000    0.0547     1 2024-04-28 18:46:52.057
      price  quantity  type               timestamp
0  91556000    0.0006     0 2024-04-28 18:46:57.098
1  91555000    0.0002     0 2024-04-28 18:46:57.098
2  91554000    0.0019     0 2024-04-28 18:46:57.098
3  91551000    0.0021     0 2024-04-28 18:46:57.098
4  91550000    0.0165     0 2024-04-28 18:46:57.098
      price  quantity  type               timestamp
0  91562000    0.0020     1 2024-04-28 18:46:57.098
1  91563000    0.5088     1 2024-04-28 18:46:57.098
2  91572000    0.0547     1 2024-04-28 18:46:57.098
3  91575000    0.3139     1 2024-04-28 18:46:57.098
4  91583000    0.1091     1 2024-04-28 18:46:57.098
      price  quantity  type               timestamp
0  91556000    0.0006     0 2024-04-28 18:47:02.089
1  91555000    0.0002     0 2024-04-28 18:47:02.089
2  91554000    0.0019     0 2024-04-28 18:47:02.089
3  91551000    0.0021     0 2024-04-28 18:47:02.089
4  91550000    0.0165     0 2024-04-28 18:47:02.089
      price  quantity  type               timestamp
0  91562000    0.4782     1 2024-04-28 18:47:02.089
1  91563000    0.0306     1 2024-04-28 18:47:02.089
2  91576000    0.0298     1 2024-04-28 18:47:02.089
3  91580000    0.1091     1 2024-04-28 18:47:02.089
4  91603000    0.0949     1 2024-04-28 18:47:02.089
      price  quantity  type               timestamp
0  91555000    0.0002     0 2024-04-28 18:47:07.048
1  91554000    0.0019     0 2024-04-28 18:47:07.048
2  91551000    0.0021     0 2024-04-28 18:47:07.048
3  91550000    0.0165     0 2024-04-28 18:47:07.048
4  91540000    0.0047     0 2024-04-28 18:47:07.048
      price  quantity  type               timestamp
0  91556000    0.1645     1 2024-04-28 18:47:07.048
1  91562000    0.3140     1 2024-04-28 18:47:07.048
2  91563000    0.0306     1 2024-04-28 18:47:07.048
3  91576000    0.0298     1 2024-04-28 18:47:07.048
4  91603000    0.0949     1 2024-04-28 18:47:07.048
      price  quantity  type               timestamp
0  91554000    0.0000     0 2024-04-28 18:47:12.042
1  91551000    0.0021     0 2024-04-28 18:47:12.042
2  91550000    0.0165     0 2024-04-28 18:47:12.042
3  91540000    0.0047     0 2024-04-28 18:47:12.042
4  91537000    0.0000     0 2024-04-28 18:47:12.042
      price  quantity  type               timestamp
0  91556000    0.1645     1 2024-04-28 18:47:12.042
1  91562000    0.3140     1 2024-04-28 18:47:12.042
2  91563000    0.0306     1 2024-04-28 18:47:12.042
3  91576000    0.0298     1 2024-04-28 18:47:12.042
4  91603000    0.0949     1 2024-04-28 18:47:12.042
      price  quantity  type               timestamp
0  91551000    0.0000     0 2024-04-28 18:47:17.041
1  91550000    0.0165     0 2024-04-28 18:47:17.041
2  91540000    0.0047     0 2024-04-28 18:47:17.041
3  91537000    0.0000     0 2024-04-28 18:47:17.041
4  91536000    0.0000     0 2024-04-28 18:47:17.041
      price  quantity  type               timestamp
0  91555000    0.9410     1 2024-04-28 18:47:17.041
1  91556000    0.0003     1 2024-04-28 18:47:17.041
2  91562000    0.3140     1 2024-04-28 18:47:17.041
3  91563000    0.0306     1 2024-04-28 18:47:17.041
4  91576000    0.0298     1 2024-04-28 18:47:17.041
      price  quantity  type               timestamp
0  91550000    0.0160     0 2024-04-28 18:47:22.011
1  91540000    0.0047     0 2024-04-28 18:47:22.011
2  91537000    0.0000     0 2024-04-28 18:47:22.011
3  91536000    0.0000     0 2024-04-28 18:47:22.011
4  91535000    0.0000     0 2024-04-28 18:47:22.011
      price  quantity  type               timestamp
0  91554000    0.1642     1 2024-04-28 18:47:22.011
1  91555000    0.7768     1 2024-04-28 18:47:22.011
2  91556000    0.0003     1 2024-04-28 18:47:22.011
3  91562000    0.3140     1 2024-04-28 18:47:22.011
4  91563000    0.0306     1 2024-04-28 18:47:22.011
      price  quantity  type               timestamp
0  91550000    0.0000     0 2024-04-28 18:47:26.972
1  91540000    0.0047     0 2024-04-28 18:47:26.972
2  91537000    0.0000     0 2024-04-28 18:47:26.972
3  91536000    0.0000     0 2024-04-28 18:47:26.972
4  91535000    0.0000     0 2024-04-28 18:47:26.972
      price  quantity  type               timestamp
0  91553000    0.1587     1 2024-04-28 18:47:26.972
1  91554000    0.0055     1 2024-04-28 18:47:26.972
2  91555000    0.7768     1 2024-04-28 18:47:26.972
3  91556000    0.0003     1 2024-04-28 18:47:26.972
4  91562000    0.3140     1 2024-04-28 18:47:26.972
      price  quantity  type               timestamp
0  91540000    0.0000     0 2024-04-28 18:47:31.929
1  91537000    0.0000     0 2024-04-28 18:47:31.929
2  91536000    0.0000     0 2024-04-28 18:47:31.929
3  91535000    0.0000     0 2024-04-28 18:47:31.929
4  91534000    0.0001     0 2024-04-28 18:47:31.929
      price  quantity  type               timestamp
0  91551000    0.2678     1 2024-04-28 18:47:31.929
1  91554000    0.0055     1 2024-04-28 18:47:31.929
2  91555000    0.7768     1 2024-04-28 18:47:31.929
3  91562000    0.3202     1 2024-04-28 18:47:31.929
4  91563000    0.0306     1 2024-04-28 18:47:31.929
      price  quantity  type               timestamp
0  91540000    0.0169     0 2024-04-28 18:47:36.923
1  91537000    0.0000     0 2024-04-28 18:47:36.923
2  91536000    0.0000     0 2024-04-28 18:47:36.923
3  91535000    0.0000     0 2024-04-28 18:47:36.923
4  91534000    0.0001     0 2024-04-28 18:47:36.923
      price  quantity  type               timestamp
0  91549000    0.2678     1 2024-04-28 18:47:36.923
1  91554000    0.0055     1 2024-04-28 18:47:36.923
2  91555000    0.7768     1 2024-04-28 18:47:36.923
3  91562000    0.3140     1 2024-04-28 18:47:36.923
4  91563000    0.0306     1 2024-04-28 18:47:36.923
      price  quantity  type               timestamp
0  91540000    0.0004     0 2024-04-28 18:47:41.888
1  91537000    0.0000     0 2024-04-28 18:47:41.888
2  91536000    0.0000     0 2024-04-28 18:47:41.888
3  91535000    0.0000     0 2024-04-28 18:47:41.888
4  91534000    0.0001     0 2024-04-28 18:47:41.888
      price  quantity  type               timestamp
0  91547000    0.1587     1 2024-04-28 18:47:41.888
1  91555000    0.7768     1 2024-04-28 18:47:41.888
2  91563000    0.0306     1 2024-04-28 18:47:41.888
3  91576000    0.3140     1 2024-04-28 18:47:41.888
4  91584000    0.0062     1 2024-04-28 18:47:41.888
      price  quantity  type               timestamp
0  91540000    0.0004     0 2024-04-28 18:47:46.852
1  91537000    0.0000     0 2024-04-28 18:47:46.852
2  91536000    0.0000     0 2024-04-28 18:47:46.852
3  91535000    0.0000     0 2024-04-28 18:47:46.852
4  91534000    0.0001     0 2024-04-28 18:47:46.852
      price  quantity  type               timestamp
0  91546000    0.1642     1 2024-04-28 18:47:46.852
1  91551000    0.0097     1 2024-04-28 18:47:46.852
2  91555000    0.7768     1 2024-04-28 18:47:46.852
3  91563000    0.0306     1 2024-04-28 18:47:46.852
4  91586000    0.0062     1 2024-04-28 18:47:46.852
      price  quantity  type               timestamp
0  91540000    0.0004     0 2024-04-28 18:47:51.847
1  91537000    0.0000     0 2024-04-28 18:47:51.847
2  91536000    0.0000     0 2024-04-28 18:47:51.847
3  91535000    0.0000     0 2024-04-28 18:47:51.847
4  91534000    0.0001     0 2024-04-28 18:47:51.847
      price  quantity  type               timestamp
0  91544000    0.0020     1 2024-04-28 18:47:51.847
1  91545000    0.1642     1 2024-04-28 18:47:51.847
2  91551000    0.0097     1 2024-04-28 18:47:51.847
3  91555000    0.7768     1 2024-04-28 18:47:51.847
4  91563000    0.0306     1 2024-04-28 18:47:51.847
      price  quantity  type               timestamp
0  91537000    0.0000     0 2024-04-28 18:47:56.799
1  91536000    0.0000     0 2024-04-28 18:47:56.799
2  91535000    0.0000     0 2024-04-28 18:47:56.799
3  91534000    0.0001     0 2024-04-28 18:47:56.799
4  91533000    0.0000     0 2024-04-28 18:47:56.799
      price  quantity  type               timestamp
0  91540000    0.0027     1 2024-04-28 18:47:56.799
1  91543000    0.0021     1 2024-04-28 18:47:56.799
2  91551000    0.0097     1 2024-04-28 18:47:56.799
3  91555000    0.7768     1 2024-04-28 18:47:56.799
4  91563000    0.0306     1 2024-04-28 18:47:56.799
      price  quantity  type               timestamp
0  91537000    0.0000     0 2024-04-28 18:48:01.751
1  91536000    0.0000     0 2024-04-28 18:48:01.751
2  91535000    0.0000     0 2024-04-28 18:48:01.751
3  91534000    0.0001     0 2024-04-28 18:48:01.751
4  91533000    0.0000     0 2024-04-28 18:48:01.751
      price  quantity  type               timestamp
0  91539000    0.0077     1 2024-04-28 18:48:01.751
1  91540000    0.1612     1 2024-04-28 18:48:01.751
2  91551000    0.0097     1 2024-04-28 18:48:01.751
3  91555000    0.7768     1 2024-04-28 18:48:01.751
4  91563000    0.0306     1 2024-04-28 18:48:01.751
      price  quantity  type               timestamp
0  91537000    0.0000     0 2024-04-28 18:48:06.704
1  91536000    0.0000     0 2024-04-28 18:48:06.704
2  91535000    0.0000     0 2024-04-28 18:48:06.704
3  91534000    0.0001     0 2024-04-28 18:48:06.704
4  91533000    0.0000     0 2024-04-28 18:48:06.704
      price  quantity  type               timestamp
0  91538000    0.1642     1 2024-04-28 18:48:06.704
1  91539000    0.0010     1 2024-04-28 18:48:06.704
2  91551000    0.0097     1 2024-04-28 18:48:06.704
3  91555000    0.7768     1 2024-04-28 18:48:06.704
4  91563000    0.0306     1 2024-04-28 18:48:06.704
      price  quantity  type               timestamp
0  91537000    0.0000     0 2024-04-28 18:48:11.659
1  91536000    0.0000     0 2024-04-28 18:48:11.659
2  91535000    0.0000     0 2024-04-28 18:48:11.659
3  91534000    0.0001     0 2024-04-28 18:48:11.659
4  91533000    0.0000     0 2024-04-28 18:48:11.659
      price  quantity  type               timestamp
0  91538000    0.1587     1 2024-04-28 18:48:11.659
1  91539000    0.0010     1 2024-04-28 18:48:11.659
2  91551000    0.0097     1 2024-04-28 18:48:11.659
3  91555000    0.7768     1 2024-04-28 18:48:11.659
4  91563000    0.0306     1 2024-04-28 18:48:11.659
      price  quantity  type               timestamp
0  91530000    0.0013     0 2024-04-28 18:48:16.613
1  91517000    0.0041     0 2024-04-28 18:48:16.613
2  91514000    0.0000     0 2024-04-28 18:48:16.613
3  91512000    0.0028     0 2024-04-28 18:48:16.613
4  91502000    0.0242     0 2024-04-28 18:48:16.613
      price  quantity  type               timestamp
0  91537000    0.0020     1 2024-04-28 18:48:16.613
1  91538000    0.1511     1 2024-04-28 18:48:16.613
2  91539000    0.0010     1 2024-04-28 18:48:16.613
